,Vreme,SO2 [ug.m-3],NO2 [ug.m-3],NOX [ug.m-3],CO [mg.m-3],NO [ug.m-3],V [m/s],dd [°],P [mb],t [°C],Rh [%]
0,2019-11-03 18:00:00,5.17,78.16,152.93,0.91,49.35,0.82,98.52,955.75,18.25,60.62
1,2019-11-03 19:00:00,6.72,81.2,214.2,1.44,86.27,0.38,95.37,955.31,16.29,68.53
2,2019-11-03 20:00:00,8.69,75.47,271.94,1.69,128.3,0.23,122.36,955.16,14.33,77.45
3,2019-11-03 21:00:00,8.88,66.35,261.46,1.9,127.36,0.26,108.01,954.99,13.83,79.77
4,2019-11-03 22:00:00,7.14,62.84,203.24,1.7,92.17,0.27,99.47,954.3,13.42,81.42
5,2019-11-03 23:00:00,7.47,59.04,207.81,1.8,97.09,0.15,122.19,954.08,13.06,82.98
6,2019-11-04 00:00:00,7.49,54.93,203.45,1.78,97.12,0.02,148.22,953.85,13.44,82.13
7,2019-11-04 01:00:00,7.23,53.82,195.3,1.6,92.45,0.08,227.72,953.26,13.5,83.42
8,2019-11-04 02:00:00,5.07,54.67,126.35,1.13,46.89,0.22,269.0,953.08,13.52,85.38
9,2019-11-04 03:00:00,4.63,54.26,114.53,0.88,39.31,0.01,51.17,952.87,13.62,88.39
10,2019-11-04 04:00:00,5.16,,,0.88,,0.12,285.55,952.52,13.32,90.85
11,2019-11-04 05:00:00,,56.49,267.93,1.01,137.5,0.07,227.1,952.09,12.86,91.96
12,2019-11-04 06:00:00,10.19,59.56,329.67,,177.07,0.11,279.18,952.25,13.0,92.36
13,2019-11-04 07:00:00,14.14,61.48,427.29,1.97,239.98,0.18,251.67,952.39,13.36,92.36
14,2019-11-04 08:00:00,10.58,70.79,331.32,1.89,169.91,0.12,162.01,952.65,14.38,90.97
15,2019-11-04 09:00:00,9.37,54.24,266.47,1.48,139.1,0.63,259.36,952.51,15.67,87.57
16,2019-11-04 10:00:00,7.89,63.01,224.46,1.19,105.01,0.17,42.61,952.78,18.04,74.64
17,2019-11-04 11:00:00,6.3,92.12,212.12,0.66,75.62,0.16,55.55,952.8,19.87,55.02
18,2019-11-04 12:00:00,5.23,80.85,156.71,0.66,48.56,0.43,115.65,952.85,20.67,47.69
19,2019-11-04 13:00:00,5.07,76.05,146.85,0.7,46.89,0.29,245.78,952.93,21.1,44.05
20,2019-11-04 14:00:00,5.15,78.11,150.75,0.71,46.82,3.03,276.83,954.58,18.61,52.93
21,2019-11-04 15:00:00,5.69,84.32,181.44,0.89,64.25,0.91,279.89,955.09,17.93,50.02
22,2019-11-04 16:00:00,7.3,87.73,237.83,1.1,97.91,0.3,229.96,955.85,16.66,53.54
23,2019-11-04 17:00:00,7.53,87.35,251.89,1.3,106.42,0.33,126.5,956.88,15.13,58.79
24,2019-11-04 18:00:00,8.68,85.39,274.18,1.92,123.26,0.07,286.34,957.76,13.73,63.56
25,2019-11-04 19:00:00,4.67,70.86,138.66,0.7,45.41,1.34,282.93,958.69,15.8,49.01
26,2019-11-04 20:00:00,6.54,,,1.26,,0.33,252.5,959.77,13.12,59.64
27,2019-11-04 21:00:00,5.88,76.28,184.66,1.42,71.1,0.32,288.4,960.13,11.23,67.98
28,2019-11-04 22:00:00,5.9,74.3,195.13,1.2,79.56,0.29,255.15,960.03,10.54,70.81
29,2019-11-04 23:00:00,5.13,66.04,151.03,0.96,55.42,0.34,268.53,960.53,9.84,73.57
30,2019-11-05 00:00:00,4.82,63.28,137.53,0.97,48.68,0.26,254.97,961.3,9.01,77.28
31,2019-11-05 01:00:00,4.14,58.93,117.02,0.84,37.9,0.11,143.93,961.52,8.44,79.12
32,2019-11-05 02:00:00,3.96,56.31,108.05,0.84,33.75,0.15,161.07,961.54,7.92,81.53
33,2019-11-05 03:00:00,3.86,53.58,100.03,0.81,30.33,0.33,260.81,961.74,7.35,83.11
34,2019-11-05 04:00:00,3.87,51.98,103.23,0.61,33.43,0.3,258.02,961.69,6.86,83.55
35,2019-11-05 05:00:00,6.25,57.17,188.54,0.73,85.91,0.15,254.13,961.67,6.48,84.4
36,2019-11-05 06:00:00,7.37,59.54,230.76,0.85,109.32,0.35,275.38,961.96,6.36,84.61
37,2019-11-05 07:00:00,10.46,70.83,336.02,1.54,173.56,0.11,148.4,962.15,8.13,79.86
38,2019-11-05 08:00:00,8.73,91.18,307.31,1.29,139.84,0.49,251.77,961.99,9.75,72.87
39,2019-11-05 09:00:00,10.13,75.8,327.42,1.43,166.14,0.17,224.81,961.36,11.64,67.21
40,2019-11-05 10:00:00,8.36,80.18,255.64,1.32,113.88,0.39,135.77,960.28,15.22,58.63
41,2019-11-05 11:00:00,5.75,68.95,160.43,0.7,61.56,1.16,90.95,958.93,21.0,42.72
42,2019-11-05 12:00:00,4.8,80.88,153.93,0.59,48.12,1.06,83.9,958.0,22.69,37.95
43,2019-11-05 13:00:00,4.33,60.59,109.85,0.53,31.99,0.8,61.83,957.38,22.36,39.17
44,2019-11-05 14:00:00,4.41,61.72,104.99,0.59,28.68,0.36,349.46,957.14,21.76,42.03
45,2019-11-05 15:00:00,4.11,61.86,101.72,0.49,26.6,1.07,69.28,957.1,21.11,44.46
46,2019-11-05 16:00:00,4.2,58.05,90.62,0.46,21.28,1.04,82.35,956.85,20.9,43.45
47,2019-11-05 17:00:00,4.15,67.1,107.08,0.52,25.77,0.4,327.24,956.84,20.26,46.15
48,2019-11-05 18:00:00,4.33,59.01,84.96,0.44,17.12,1.17,91.32,956.81,20.45,46.91
49,2019-11-05 19:00:00,3.84,58.03,82.08,0.44,15.7,0.25,41.36,956.35,20.57,47.73
50,2019-11-05 20:00:00,3.95,61.14,95.8,0.49,22.68,0.48,11.79,955.78,20.44,48.14
51,2019-11-05 21:00:00,3.54,52.84,71.55,0.42,12.23,0.99,92.17,955.37,20.51,46.88
52,2019-11-05 22:00:00,3.98,63.27,93.81,0.48,20.27,1.01,86.51,955.16,20.15,48.67
53,2019-11-05 23:00:00,5.06,76.86,136.56,0.67,38.15,0.29,93.87,955.05,17.98,56.89
54,2019-11-06 00:00:00,3.88,64.41,92.43,0.55,18.44,0.32,43.11,954.67,18.93,52.89
55,2019-11-06 01:00:00,3.73,52.46,70.17,0.38,11.57,1.8,319.39,954.62,21.46,42.44
56,2019-11-06 02:00:00,3.57,47.2,61.75,0.37,9.6,1.1,316.55,954.53,21.34,44.67
57,2019-11-06 03:00:00,3.52,50.09,65.06,0.36,9.72,2.39,306.9,955.19,20.46,51.95
58,2019-11-06 04:00:00,3.44,50.34,69.62,0.4,12.51,0.47,276.08,956.05,16.6,74.99
59,2019-11-06 05:00:00,4.9,59.25,127.91,0.57,44.59,0.73,268.09,957.05,15.45,83.1
60,2019-11-06 06:00:00,4.64,63.83,128.92,0.71,43.23,0.83,283.65,957.91,15.42,83.48
61,2019-11-06 07:00:00,6.45,65.91,206.99,1.01,91.93,0.25,120.94,958.59,14.73,85.86
62,2019-11-06 08:00:00,8.0,64.7,248.65,1.26,119.13,0.15,199.9,959.21,14.71,89.37
63,2019-11-06 09:00:00,5.36,43.01,132.74,1.0,58.64,0.34,118.49,959.45,15.15,88.44
64,2019-11-06 10:00:00,4.88,43.35,114.28,0.79,44.57,0.64,105.0,959.81,15.15,87.48
65,2019-11-06 11:00:00,5.21,42.87,121.62,0.92,51.82,0.4,106.17,959.74,15.33,87.08
66,2019-11-06 12:00:00,5.16,46.26,124.36,0.94,50.72,0.37,120.93,959.82,15.49,86.74
67,2019-11-06 13:00:00,4.99,51.84,130.54,0.85,51.01,0.56,113.41,960.06,15.36,87.82
68,2019-11-06 14:00:00,5.04,52.71,136.2,0.92,54.82,0.47,97.25,960.17,15.1,86.74
69,2019-11-06 15:00:00,6.88,56.79,213.13,1.18,99.69,0.21,153.84,960.49,14.96,86.22
70,2019-11-06 16:00:00,6.08,62.62,191.96,1.19,83.51,0.36,116.61,960.77,14.0,86.31
71,2019-11-06 17:00:00,6.62,64.39,219.06,1.29,100.84,0.29,259.32,960.49,12.96,86.26
72,2019-11-06 18:00:00,5.66,62.22,168.3,1.16,69.18,1.23,278.57,960.02,12.71,85.72
73,2019-11-06 19:00:00,5.82,59.65,169.0,1.22,70.99,0.9,271.59,960.24,12.54,84.77
74,2019-11-06 20:00:00,7.75,60.33,228.57,1.14,110.33,0.62,262.7,960.54,12.33,86.37
75,2019-11-06 21:00:00,6.11,58.0,188.1,1.24,83.94,0.16,140.9,960.64,12.28,87.49
76,2019-11-06 22:00:00,7.5,59.01,226.42,1.19,110.11,0.44,255.85,960.72,11.99,88.88
77,2019-11-06 23:00:00,5.63,56.17,163.1,1.2,69.83,0.63,263.72,960.7,11.72,90.3
78,2019-11-07 00:00:00,5.22,55.74,147.95,1.07,60.25,0.09,233.7,960.5,11.64,91.21
79,2019-11-07 01:00:00,4.75,55.09,131.91,1.36,50.12,0.1,186.95,960.13,11.74,91.61
80,2019-11-07 02:00:00,4.26,55.86,115.12,1.09,38.63,0.37,257.81,959.98,11.51,91.75
81,2019-11-07 03:00:00,4.21,55.21,108.97,0.76,35.16,0.44,265.46,960.09,11.27,91.65
82,2019-11-07 04:00:00,4.53,56.53,124.23,0.74,44.11,0.34,250.02,960.11,11.08,91.57
83,2019-11-07 05:00:00,4.93,,,0.75,,0.21,259.16,959.9,10.84,91.36
84,2019-11-07 06:00:00,,62.6,254.09,1.08,124.0,0.26,257.15,960.02,10.91,91.23
85,2019-11-07 07:00:00,6.97,63.12,235.25,,112.83,0.33,105.63,961.1,11.12,91.02
86,2019-11-07 08:00:00,8.77,55.23,276.29,1.41,143.87,0.14,246.95,961.69,11.26,91.1
87,2019-11-07 09:00:00,8.85,32.03,236.82,1.51,133.66,0.61,254.91,962.22,11.5,90.88
88,2019-11-07 10:00:00,7.89,43.83,225.47,1.27,119.28,0.17,173.55,961.94,12.37,88.32
89,2019-11-07 11:00:00,7.74,51.24,235.65,1.37,120.52,0.37,181.22,961.69,13.19,85.54
90,2019-11-07 12:00:00,6.69,64.39,215.78,1.09,99.13,0.61,167.46,961.73,14.83,78.47
91,2019-11-07 13:00:00,6.26,101.84,261.18,1.14,103.42,0.66,141.95,961.48,16.1,73.86
92,2019-11-07 14:00:00,4.68,104.16,200.43,0.76,63.27,1.16,109.31,961.52,15.56,76.39
93,2019-11-07 15:00:00,4.91,95.51,197.04,0.83,65.54,0.68,114.1,961.93,14.93,77.0
94,2019-11-07 16:00:00,8.87,98.12,331.08,1.34,152.73,0.27,109.51,962.39,14.2,79.28
95,2019-11-07 17:00:00,8.66,79.94,305.69,1.59,147.65,0.12,243.17,962.79,13.4,83.2
96,2019-11-07 18:00:00,7.75,70.04,254.21,1.85,120.34,0.9,261.09,963.19,13.04,84.7
97,2019-11-07 19:00:00,7.16,65.77,226.63,1.64,105.3,0.92,265.74,962.87,12.83,85.15
98,2019-11-07 20:00:00,8.07,62.0,264.0,1.76,131.99,0.63,260.7,962.42,12.88,85.35
99,2019-11-07 21:00:00,6.64,60.2,208.21,1.51,96.71,1.06,265.93,962.23,12.82,85.81
100,2019-11-07 22:00:00,5.83,59.16,185.22,1.47,82.18,0.2,216.32,962.26,13.03,85.78
101,2019-11-07 23:00:00,5.84,58.36,178.96,1.52,78.79,0.23,107.16,962.46,13.25,85.66
102,2019-11-08 00:00:00,5.24,58.76,161.72,1.31,67.13,0.44,264.85,962.23,12.98,87.39
103,2019-11-08 01:00:00,4.97,57.21,144.64,1.18,57.1,0.59,261.48,961.73,12.54,90.21
104,2019-11-08 02:00:00,4.47,55.15,125.4,0.97,45.84,0.28,254.81,961.23,12.42,90.9
105,2019-11-08 03:00:00,4.37,55.66,122.31,0.83,43.46,0.15,121.05,961.05,12.54,90.56
106,2019-11-08 04:00:00,4.33,55.28,121.32,0.66,43.06,0.26,242.01,960.9,12.23,91.25
107,2019-11-08 05:00:00,5.96,57.47,183.25,0.81,81.26,0.17,247.41,960.77,12.14,92.01
108,2019-11-08 06:00:00,9.02,62.0,286.68,1.23,146.57,0.19,242.87,960.67,12.05,92.28
109,2019-11-08 07:00:00,8.44,62.52,274.96,1.28,137.43,0.12,187.45,961.06,12.14,92.35
110,2019-11-08 08:00:00,8.11,61.27,254.49,1.31,125.16,0.24,170.0,961.14,12.66,91.56
111,2019-11-08 09:00:00,7.3,32.1,187.36,1.15,101.45,0.39,150.94,960.83,13.17,90.37
112,2019-11-08 10:00:00,7.5,46.03,210.24,1.39,107.52,0.44,205.34,960.88,14.0,86.14
113,2019-11-08 11:00:00,7.31,86.83,275.91,1.12,122.13,0.52,189.38,960.51,15.81,77.97
114,2019-11-08 12:00:00,18.63,130.08,715.32,1.13,381.03,0.56,137.42,959.99,17.11,73.35
115,2019-11-08 13:00:00,14.7,119.45,562.03,1.0,285.82,0.7,142.56,959.74,18.23,71.17
116,2019-11-08 14:00:00,9.43,119.85,380.16,1.25,176.49,0.39,180.65,959.8,17.89,71.8
117,2019-11-08 15:00:00,10.4,100.97,377.67,1.66,179.82,0.35,119.63,960.17,16.24,76.29
118,2019-11-08 16:00:00,11.2,83.64,385.33,1.93,198.55,0.09,255.8,960.79,14.72,80.08
119,2019-11-08 17:00:00,9.93,77.57,326.91,1.65,163.08,0.2,119.06,961.71,13.51,76.71
120,2019-11-08 18:00:00,8.17,74.65,272.94,1.68,128.94,0.73,278.49,962.26,12.11,77.74
121,2019-11-08 19:00:00,8.72,70.07,280.21,1.64,137.2,0.65,269.02,962.72,10.88,79.34
122,2019-11-08 20:00:00,7.67,69.34,235.43,1.48,109.78,0.69,267.29,963.52,10.05,80.37
123,2019-11-08 21:00:00,7.19,63.59,236.65,1.34,110.83,0.54,262.22,963.97,9.32,80.91
124,2019-11-08 22:00:00,7.98,64.61,250.79,1.27,119.9,0.55,264.4,964.2,8.64,82.36
125,2019-11-08 23:00:00,6.13,64.82,194.29,1.07,84.25,0.64,262.5,964.39,8.02,83.68
126,2019-11-09 00:00:00,5.79,61.05,178.26,0.97,76.57,0.49,254.88,964.28,7.66,84.78
127,2019-11-09 01:00:00,5.22,56.75,156.49,0.81,64.53,0.63,259.52,964.13,7.46,85.32
128,2019-11-09 02:00:00,4.7,57.29,144.09,0.87,56.62,0.12,196.09,963.89,7.5,86.1
129,2019-11-09 03:00:00,4.42,56.29,132.15,0.74,49.45,0.09,213.41,963.83,7.49,86.53
130,2019-11-09 04:00:00,4.38,56.44,133.05,0.7,50.06,0.14,185.64,963.75,7.5,87.1
131,2019-11-09 05:00:00,6.16,57.39,188.3,0.8,85.36,0.05,217.56,963.83,7.49,87.36
132,2019-11-09 06:00:00,7.91,60.13,253.03,1.11,124.63,0.11,150.75,964.04,7.68,87.63
133,2019-11-09 07:00:00,9.55,63.55,300.74,1.64,154.54,0.12,131.97,964.46,8.33,86.54
134,2019-11-09 08:00:00,10.31,73.07,344.19,1.76,177.01,0.12,135.2,964.55,9.69,82.49
135,2019-11-09 09:00:00,9.8,82.39,348.03,1.87,173.05,0.18,223.24,964.44,11.28,76.64
136,2019-11-09 10:00:00,11.65,112.73,436.59,1.98,210.48,0.62,257.87,964.16,13.43,69.46
137,2019-11-09 11:00:00,6.53,118.03,258.47,1.25,91.49,0.27,240.22,963.44,18.12,51.12
138,2019-11-09 12:00:00,3.89,71.87,117.85,0.54,30.28,2.28,90.6,962.72,20.52,40.14
139,2019-11-09 13:00:00,3.21,62.04,95.9,0.48,22.14,1.95,87.27,962.35,20.47,37.0
140,2019-11-09 14:00:00,3.28,75.25,113.93,0.46,24.74,2.3,84.8,962.38,20.02,37.95
141,2019-11-09 15:00:00,3.66,78.24,129.02,0.52,32.71,1.63,92.47,962.61,19.15,41.21
142,2019-11-09 16:00:00,6.74,101.88,240.7,1.06,90.83,0.09,75.85,962.84,17.52,48.9
143,2019-11-09 17:00:00,8.15,99.67,295.11,1.41,128.46,0.12,251.91,963.24,15.98,58.49
144,2019-11-09 18:00:00,7.73,89.79,274.67,1.67,119.48,0.12,206.2,963.57,14.85,64.06
145,2019-11-09 19:00:00,8.08,90.92,274.71,1.65,120.54,0.27,100.03,963.46,15.1,61.98
146,2019-11-09 20:00:00,6.05,87.79,213.45,1.35,81.35,0.06,259.91,963.22,14.67,64.4
147,2019-11-09 21:00:00,7.21,84.03,250.71,1.67,109.0,0.26,263.07,962.66,14.02,68.11
148,2019-11-09 22:00:00,7.06,79.83,245.56,1.82,107.92,0.29,255.48,962.19,13.32,71.3
149,2019-11-09 23:00:00,6.14,74.22,199.31,1.41,81.54,0.42,269.56,961.51,12.87,73.89
150,2019-11-10 00:00:00,4.85,68.93,151.9,1.17,54.34,0.28,255.07,960.93,12.38,77.68
151,2019-11-10 01:00:00,4.2,62.0,124.9,0.84,41.15,0.81,263.4,960.15,11.97,79.46
152,2019-11-10 02:00:00,4.5,61.63,132.98,0.91,46.53,0.11,253.37,959.5,11.97,79.81
153,2019-11-10 03:00:00,4.71,61.84,133.0,0.87,46.46,0.19,115.19,959.28,11.85,81.42
154,2019-11-10 04:00:00,4.96,60.51,138.07,0.82,50.46,0.12,237.67,959.18,11.44,83.66
155,2019-11-10 05:00:00,4.66,60.69,133.82,0.8,47.81,0.83,269.31,959.11,11.09,84.45
156,2019-11-10 06:00:00,5.34,,,0.85,,0.16,243.85,959.27,10.92,84.21
157,2019-11-10 07:00:00,,66.32,138.72,0.77,47.34,0.11,203.47,959.61,12.86,74.37
158,2019-11-10 08:00:00,3.53,96.48,149.47,,34.74,0.4,292.28,959.76,15.93,46.49
159,2019-11-10 09:00:00,5.61,88.48,137.17,0.51,32.67,0.86,301.17,960.16,17.04,40.46
160,2019-11-10 10:00:00,3.68,76.5,111.21,0.48,23.1,1.08,292.1,960.54,17.17,39.26
161,2019-11-10 11:00:00,3.39,64.77,87.96,0.51,15.19,0.34,5.68,960.54,17.29,38.71
162,2019-11-10 12:00:00,3.19,58.2,76.55,0.45,12.08,0.84,317.67,960.88,17.13,40.1
163,2019-11-10 13:00:00,3.18,55.66,73.68,0.42,11.76,0.08,88.08,961.61,16.71,42.78
164,2019-11-10 14:00:00,3.06,57.58,73.98,0.42,10.74,0.21,95.78,962.56,15.7,47.14
165,2019-11-10 15:00:00,4.11,66.49,90.5,0.45,15.68,0.36,347.76,963.15,14.45,51.34
166,2019-11-10 16:00:00,4.45,70.99,101.02,0.54,19.08,0.09,340.28,964.04,13.79,53.52
167,2019-11-10 17:00:00,6.32,97.18,219.09,1.27,79.37,0.05,137.52,964.75,11.83,62.15
168,2019-11-10 18:00:00,4.68,82.91,157.86,1.2,48.87,0.92,274.61,965.94,10.37,68.46
169,2019-11-10 19:00:00,4.08,77.81,142.5,1.07,42.13,1.02,264.96,966.95,9.16,72.93
170,2019-11-10 20:00:00,4.33,75.77,149.68,1.12,48.51,1.05,264.88,967.74,8.04,76.89
171,2019-11-10 21:00:00,3.38,68.26,119.08,0.94,33.23,1.2,266.66,968.43,7.37,78.79
172,2019-11-10 22:00:00,3.87,68.55,131.05,1.1,40.54,0.26,146.09,969.03,7.12,79.63
173,2019-11-10 23:00:00,3.37,65.06,117.08,1.0,34.11,0.23,213.37,969.53,6.78,80.67
174,2019-11-11 00:00:00,3.06,60.0,100.86,0.83,26.68,0.85,256.44,970.07,6.53,81.17
175,2019-11-11 01:00:00,2.71,58.02,91.87,0.72,22.15,0.26,213.96,970.46,6.41,80.95
176,2019-11-11 02:00:00,2.82,57.7,91.4,0.67,22.03,0.46,246.41,970.93,5.75,82.84
177,2019-11-11 03:00:00,2.87,56.32,95.06,0.61,25.28,0.37,240.58,971.08,5.14,83.9
178,2019-11-11 04:00:00,3.01,57.0,94.81,0.57,24.69,0.48,244.8,971.28,4.64,84.63
179,2019-11-11 05:00:00,3.23,57.1,110.52,0.55,34.64,0.9,251.6,971.59,4.1,84.92
180,2019-11-11 06:00:00,4.51,57.96,163.92,0.65,69.05,1.15,258.85,971.91,3.84,85.02
181,2019-11-11 07:00:00,4.31,61.54,152.98,0.77,60.15,0.54,237.89,972.26,4.04,84.48
182,2019-11-11 08:00:00,3.98,65.29,148.76,0.8,54.72,0.51,220.74,972.06,5.22,84.63
183,2019-11-11 09:00:00,3.97,66.42,140.29,0.79,48.1,0.5,183.44,971.73,6.02,86.72
184,2019-11-11 10:00:00,3.94,69.87,146.9,0.76,50.25,0.83,177.62,971.13,7.52,83.54
185,2019-11-11 11:00:00,3.43,74.18,137.09,0.79,41.28,0.61,130.71,970.26,9.65,75.83
186,2019-11-11 12:00:00,3.32,59.18,112.65,0.74,34.62,0.69,176.21,969.62,11.87,67.05
187,2019-11-11 13:00:00,3.27,63.97,106.9,0.76,28.58,0.46,134.46,968.74,13.49,59.38
188,2019-11-11 14:00:00,3.08,68.28,105.35,0.67,24.41,0.92,96.96,968.5,13.28,59.43
189,2019-11-11 15:00:00,5.91,91.59,231.26,1.19,90.22,0.31,141.72,968.13,12.79,63.32
190,2019-11-11 16:00:00,8.49,95.91,321.11,1.78,147.19,0.14,234.04,968.16,10.89,71.02
191,2019-11-11 17:00:00,8.1,83.13,258.69,2.12,114.98,0.34,265.83,968.18,9.51,76.4
192,2019-11-11 18:00:00,7.77,76.17,242.99,2.1,107.83,0.67,265.21,968.06,8.37,79.66
193,2019-11-11 19:00:00,6.78,71.17,215.2,1.8,94.31,0.31,255.7,967.79,7.48,81.89
194,2019-11-11 20:00:00,7.85,68.42,237.18,1.94,110.25,0.29,246.71,967.54,6.85,83.46
195,2019-11-11 21:00:00,7.45,65.63,228.2,2.04,106.04,0.12,197.38,967.38,6.27,84.73
196,2019-11-11 22:00:00,6.65,62.77,206.85,1.96,94.29,0.13,157.19,967.17,5.77,85.36
197,2019-11-11 23:00:00,4.63,60.62,146.6,1.4,56.26,0.19,184.21,966.61,5.44,85.71
198,2019-11-12 00:00:00,3.92,58.83,121.12,1.15,40.62,0.43,239.87,966.42,5.06,86.05
199,2019-11-12 01:00:00,3.57,58.04,108.54,1.0,32.97,0.39,236.7,966.28,4.73,85.8
200,2019-11-12 02:00:00,3.43,56.61,99.74,0.86,28.16,0.27,220.13,965.71,4.5,85.76
201,2019-11-12 03:00:00,3.28,55.35,96.51,0.77,26.77,0.51,238.76,965.41,4.19,85.91
202,2019-11-12 04:00:00,3.72,56.91,112.5,0.72,36.29,0.27,208.75,965.02,4.3,85.48
203,2019-11-12 05:00:00,4.75,58.27,141.83,0.79,54.5,0.26,234.05,964.8,4.73,83.62
204,2019-11-12 06:00:00,6.5,60.58,210.21,1.3,96.28,0.24,171.58,964.25,4.88,83.56
205,2019-11-12 07:00:00,7.94,63.15,251.6,1.41,123.72,0.37,223.85,963.94,4.99,84.1
206,2019-11-12 08:00:00,6.7,61.31,213.88,1.22,100.2,0.68,252.29,963.31,5.34,82.85
207,2019-11-12 09:00:00,8.03,67.17,264.41,1.53,128.67,0.2,196.96,962.4,6.59,79.41
208,2019-11-12 10:00:00,8.91,76.79,286.91,1.89,136.66,0.34,234.69,961.84,7.6,77.38
209,2019-11-12 11:00:00,10.81,98.51,378.63,2.0,181.9,0.44,247.23,960.54,9.18,73.7
210,2019-11-12 12:00:00,7.23,114.23,273.04,1.65,102.79,0.3,255.59,959.3,11.72,67.27
211,2019-11-12 13:00:00,8.06,122.08,326.45,1.77,132.51,0.44,260.68,958.38,13.98,63.4
212,2019-11-12 14:00:00,12.01,132.95,457.73,2.45,211.88,0.18,122.4,958.25,14.44,64.57
213,2019-11-12 15:00:00,10.51,126.0,377.5,2.1,164.84,0.37,54.15,957.54,16.34,61.44
214,2019-11-12 16:00:00,6.51,131.16,286.36,1.4,101.62,0.39,60.72,958.18,18.04,56.83
215,2019-11-12 17:00:00,4.55,102.06,180.16,0.71,52.17,0.08,160.79,959.57,18.22,57.85
216,2019-11-12 18:00:00,8.86,104.5,328.49,1.62,143.06,0.09,269.89,960.09,16.05,68.81
217,2019-11-12 19:00:00,10.25,91.22,342.99,1.86,166.1,0.33,84.87,960.11,14.53,78.26
218,2019-11-12 20:00:00,12.15,83.61,416.46,1.83,215.04,0.05,93.17,959.81,13.18,82.27
219,2019-11-12 21:00:00,11.63,74.79,382.11,2.17,200.93,0.08,205.05,959.23,12.08,83.87
220,2019-11-12 22:00:00,11.14,72.54,355.51,2.31,184.42,0.05,160.74,958.98,11.72,84.36
221,2019-11-12 23:00:00,10.29,73.56,334.42,2.04,170.39,0.24,105.87,958.7,11.71,84.6
222,2019-11-13 00:00:00,5.75,72.93,191.11,1.44,77.42,0.36,108.43,958.29,11.76,86.22
223,2019-11-13 01:00:00,4.41,71.98,166.53,1.0,61.32,0.08,50.95,957.95,11.95,84.35
224,2019-11-13 02:00:00,4.16,75.77,136.23,0.57,39.96,0.48,16.45,957.51,14.59,54.02
225,2019-11-13 03:00:00,3.79,88.4,142.87,0.56,35.5,1.13,69.04,956.83,14.82,49.71
226,2019-11-13 04:00:00,3.62,82.9,128.03,0.55,29.44,0.94,78.87,955.65,14.92,48.16
227,2019-11-13 05:00:00,3.79,86.85,134.29,0.59,30.86,0.7,82.18,955.2,14.26,51.78
228,2019-11-13 06:00:00,9.96,125.29,371.27,1.48,160.04,0.18,274.01,955.11,12.12,64.56
229,2019-11-13 07:00:00,12.81,,,1.88,,0.12,227.72,954.87,11.58,68.96
230,2019-11-13 08:00:00,,130.33,408.39,1.78,180.04,0.3,243.45,954.51,13.63,61.12
231,2019-11-13 09:00:00,4.93,108.03,199.91,,60.75,0.49,136.44,954.0,16.62,52.45
232,2019-11-13 10:00:00,4.42,82.57,132.81,0.66,32.67,2.04,90.46,953.56,19.29,40.18
233,2019-11-13 11:00:00,3.92,69.78,108.12,0.5,25.18,2.45,94.35,953.0,20.12,36.58
234,2019-11-13 12:00:00,3.84,62.88,94.55,0.5,20.58,2.1,92.59,953.15,20.66,34.39
235,2019-11-13 13:00:00,3.56,63.12,85.7,0.5,14.78,2.96,87.93,953.59,20.22,35.31
236,2019-11-13 14:00:00,3.52,58.49,79.48,0.49,13.73,2.39,87.29,954.37,20.02,37.13
237,2019-11-13 15:00:00,3.46,58.04,77.4,0.51,12.65,1.33,79.97,955.02,19.68,38.69
238,2019-11-13 16:00:00,4.38,71.01,102.8,0.55,20.71,0.47,89.81,955.61,18.46,43.59
239,2019-11-13 17:00:00,6.39,89.48,215.75,1.17,81.54,0.16,117.35,956.48,16.78,49.79
240,2019-11-13 18:00:00,10.03,97.11,331.73,2.23,153.46,0.04,303.79,957.39,15.11,57.72
241,2019-11-13 19:00:00,11.8,94.19,385.68,2.2,191.03,0.1,184.42,958.23,14.22,62.21
242,2019-11-13 20:00:00,12.32,87.68,406.24,2.3,207.63,0.15,218.14,959.15,13.89,64.65
243,2019-11-13 21:00:00,9.89,82.01,315.18,2.44,152.37,0.13,141.88,959.73,13.7,66.17
244,2019-11-13 22:00:00,10.43,82.02,345.09,2.46,171.13,0.18,263.79,960.12,13.37,68.62
245,2019-11-13 23:00:00,8.83,76.43,279.94,2.37,132.16,0.08,252.01,960.59,13.05,72.67
246,2019-11-14 00:00:00,6.23,68.26,195.75,1.81,83.38,0.1,220.21,960.94,12.31,80.27
247,2019-11-14 01:00:00,5.19,64.44,162.34,1.53,63.95,0.14,165.5,961.3,11.84,84.51
248,2019-11-14 02:00:00,4.26,63.29,128.44,1.15,42.53,0.09,175.34,961.72,11.46,87.6
249,2019-11-14 03:00:00,3.73,63.15,122.85,1.02,38.98,0.59,263.56,962.1,11.18,89.35
250,2019-11-14 04:00:00,4.08,62.8,129.5,0.83,43.46,0.06,201.74,962.16,11.12,90.41
251,2019-11-14 05:00:00,6.4,65.39,204.25,0.96,90.16,0.07,192.64,962.08,11.07,90.75
252,2019-11-14 06:00:00,7.6,69.94,252.3,1.23,118.54,0.2,111.66,962.3,10.93,91.17
253,2019-11-14 07:00:00,9.64,72.4,323.16,1.6,161.64,0.43,247.59,962.98,11.15,90.98
